0400000US42,42,Pennsylvania,481,Air transportation,2015,127,12538,215900,833222
0400000US42,42,Pennsylvania,336411,Aircraft manufacturing,2015,8,i,D,D
0400000US42,42,Pennsylvania,451211,Book stores,2015,288,3806,13049,53955
0400000US42,42,Pennsylvania,51,Information,2015,5047,113699,2953667,10257648
0400000US42,42,Pennsylvania,71211,Museums,2015,210,4366,31413,130646
0400000US42,42,Pennsylvania,624,Social assistance,2015,8064,160969,816229,3488967
0400000US42,42,Pennsylvania,711211,Sports teams and clubs,2015,51,4153,202922,1015387
0400000US42,42,Pennsylvania,517,Telecommunications,2015,2274,37868,1151336,3869483
0400000US42,42,Pennsylvania,51512,Television broadcasting,2015,79,4379,89558,350963
0400000US42,42,Pennsylvania,56151,Travel agencies,2015,643,3260,38725,149724
0400000US42,42,Pennsylvania,22,Utilities,2015,834,28757,1041146,3245308
0400000US42,42,Pennsylvania,42,Wholesale trade,2015,14628,249011,4808808,17890829
0400000US42,42,Pennsylvania,5171,Wired telecommunications carriers,2015,1687,30006,940715,3225905
0400000US48,48,Texas,721,Accommodation,2015,5576,121022,680111,2849192
0400000US48,48,Texas,3364,Aerospace product and parts manufacturing,2015,125,35968,895463,3420339
0400000US48,48,Texas,11,"Agriculture, forestry, fishing and hunting",2015,1058,7674,62901,277758
0400000US48,48,Texas,481,Air transportation,2015,448,58728,1301132,5070109
0400000US48,48,Texas,336411,Aircraft manufacturing,2015,28,21597,587463,2241344
0400000US48,48,Texas,451211,Book stores,2015,453,6731,23233,93604
0400000US48,48,Texas,51,Information,2015,9238,238809,5083439,18756259
0400000US48,48,Texas,71211,Museums,2015,319,5471,41501,175145
0400000US48,48,Texas,624,Social assistance,2015,10903,215027,957452,4118288
0400000US48,48,Texas,711211,Sports teams and clubs,2015,61,4494,182225,1138150
0400000US48,48,Texas,517,Telecommunications,2015,4281,94798,2177119,7443299
0400000US48,48,Texas,51512,Television broadcasting,2015,180,8007,126182,517925
0400000US48,48,Texas,56151,Travel agencies,2015,1112,9459,125138,452512
0400000US48,48,Texas,22,Utilities,2015,1975,53906,1642798,5296943
0400000US48,48,Texas,42,Wholesale trade,2015,33380,523740,9437970,35987368
0400000US48,48,Texas,5171,Wired telecommunications carriers,2015,2798,70768,1697010,5724600
0400000US55,55,Wisconsin,721,Accommodation,2015,1477,32208,143346,673531
0400000US55,55,Wisconsin,3364,Aerospace product and parts manufacturing,2015,18,559,7124,30842
0400000US55,55,Wisconsin,11,"Agriculture, forestry, fishing and hunting",2015,553,3179,32727,145813
0400000US55,55,Wisconsin,481,Air transportation,2015,51,1460,14122,55852
0400000US55,55,Wisconsin,336411,Aircraft manufacturing,2015,5,224,2959,11322
0400000US55,55,Wisconsin,451211,Book stores,2015,145,1353,4436,18608
0400000US55,55,Wisconsin,51,Information,2015,2186,56824,999616,3924610
0400000US55,55,Wisconsin,71211,Museums,2015,124,1334,8082,34114
0400000US55,55,Wisconsin,624,Social assistance,2015,3845,73066,340224,1436244
0400000US55,55,Wisconsin,711211,Sports teams and clubs,2015,22,2255,73041,412647
0400000US55,55,Wisconsin,517,Telecommunications,2015,993,16370,259886,1012039
0400000US55,55,Wisconsin,51512,Television broadcasting,2015,25,2325,29143,113875
0400000US55,55,Wisconsin,56151,Travel agencies,2015,239,1600,17596,63755
0400000US55,55,Wisconsin,22,Utilities,2015,306,13914,415148,1403269
0400000US55,55,Wisconsin,42,Wholesale trade,2015,6987,117053,1656423,6950118
0400000US55,55,Wisconsin,5171,Wired telecommunications carriers,2015,743,11246,184361,699828
